gameID,Date,Team,RA_ROW,Opponent,Month,Year,Game,Home,B2B,Opp.B2B,Diff,PTS,Opp.PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,TRB,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FGM,Opp.FGA,Opp.FG%,Opp.3PM,Opp.3PA,Opp.3P%,Opp.FTM,Opp.FTA,Opp.FT%,Opp.ORB,Opp.TRB,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
29ATL42358,12/20/2015,ATL,TRUE,ORL,12,2015,29,0,0,0,3,103,100,39,78,0.5,11,22,0.5,14,20,0.7,8,41,25,6,7,19,21,38,81,0.469,4,12,0.333,20,24,0.833,8,36,27,16,5,13,22
30ATL42359,12/21/2015,ATL,TRUE,POR,12,2015,30,1,1,1,9,106,97,37,77,0.481,9,29,0.31,23,28,0.821,2,31,21,8,1,10,17,38,81,0.469,5,24,0.208,16,22,0.727,14,50,24,5,4,18,20
31ATL42361,12/23/2015,ATL,TRUE,DET,12,2015,31,1,0,1,7,107,100,43,89,0.483,6,20,0.3,15,20,0.75,10,42,25,8,4,13,25,38,89,0.427,7,21,0.333,17,33,0.515,13,46,18,7,9,14,20
32ATL42364,12/26/2015,ATL,TRUE,NYK,12,2015,32,1,0,0,19,117,98,47,88,0.534,8,25,0.32,15,18,0.833,10,37,33,13,4,9,17,39,81,0.481,7,24,0.292,13,17,0.765,12,42,25,6,8,22,15
33ATL42366,12/28/2015,ATL,TRUE,IND,12,2015,33,0,0,0,-6,87,93,31,74,0.419,6,25,0.24,19,25,0.76,8,44,16,9,6,20,16,38,87,0.437,7,26,0.269,10,18,0.556,11,40,9,16,3,14,20
34ATL42367,12/29/2015,ATL,TRUE,HOU,12,2015,34,0,1,0,6,121,115,43,99,0.434,14,41,0.341,21,25,0.84,17,45,27,10,7,12,24,39,72,0.542,11,20,0.55,26,39,0.667,7,46,23,6,4,19,21
35ATL42372,1/3/2016,ATL,FALSE,NYK,1,2016,35,0,0,0,-14,97,111,37,84,0.44,8,26,0.308,15,20,0.75,8,32,26,11,5,15,14,44,88,0.5,11,26,0.423,12,14,0.857,12,46,27,8,7,16,19
36ATL42374,1/5/2016,ATL,FALSE,NYK,1,2016,36,1,0,0,-6,101,107,37,87,0.425,15,39,0.385,12,19,0.632,14,41,22,3,4,13,24,40,84,0.476,5,18,0.278,22,24,0.917,11,46,20,7,6,9,20
37ATL42376,1/7/2016,ATL,FALSE,PHI,1,2016,37,0,0,0,28,126,98,49,92,0.533,13,32,0.406,15,19,0.789,14,48,36,18,6,16,23,39,86,0.453,5,18,0.278,15,25,0.6,14,43,21,9,4,22,17
38ATL42378,1/9/2016,ATL,FALSE,CHI,1,2016,38,1,0,0,15,120,105,49,94,0.521,10,24,0.417,12,15,0.8,8,40,33,15,13,15,22,36,83,0.434,7,18,0.389,26,31,0.839,12,46,16,7,6,21,13
39ATL42382,1/13/2016,ATL,FALSE,CHO,1,2016,39,0,0,0,-23,84,107,30,81,0.37,7,25,0.28,17,21,0.81,6,37,17,5,4,16,21,36,82,0.439,13,39,0.333,22,26,0.846,11,54,26,8,9,16,24
40ATL42384,1/15/2016,ATL,FALSE,MIL,1,2016,40,0,0,0,-7,101,108,43,100,0.43,9,30,0.3,6,6,1,7,43,29,5,9,17,25,40,96,0.417,3,10,0.3,25,37,0.676,21,60,19,9,13,16,14
41ATL42385,1/16/2016,ATL,FALSE,BRK,1,2016,41,1,1,1,28,114,86,44,79,0.557,8,29,0.276,18,24,0.75,5,40,34,14,5,10,20,34,78,0.436,6,20,0.3,12,19,0.632,7,36,22,5,3,17,17
42ATL42387,1/18/2016,ATL,FALSE,ORL,1,2016,42,1,0,0,17,98,81,41,80,0.513,9,19,0.474,7,10,0.7,4,47,31,9,6,17,20,30,87,0.345,6,22,0.273,15,20,0.75,11,42,21,11,5,13,13
43ATL42389,1/20/2016,ATL,FALSE,POR,1,2016,43,0,0,0,6,104,98,39,87,0.448,10,24,0.417,16,23,0.696,10,43,25,7,3,13,13,41,94,0.436,9,31,0.29,7,11,0.636,13,50,23,5,4,12,18
44ATL42390,1/21/2016,ATL,TRUE,SAC,1,2016,44,0,1,1,-3,88,91,35,84,0.417,8,33,0.242,10,15,0.667,7,42,21,15,9,19,19,33,92,0.359,7,24,0.292,18,24,0.75,17,56,24,13,4,19,14
45ATL42392,1/23/2016,ATL,TRUE,PHO,1,2016,45,0,0,0,-3,95,98,34,84,0.405,12,34,0.353,15,18,0.833,11,43,23,8,7,16,17,34,85,0.4,10,24,0.417,20,26,0.769,15,52,22,10,6,17,17
46ATL42394,1/25/2016,ATL,TRUE,DEN,1,2016,46,0,0,0,14,119,105,43,86,0.5,9,27,0.333,24,26,0.923,10,42,28,11,3,14,24,33,84,0.393,6,20,0.3,33,37,0.892,12,43,18,10,3,15,18
47ATL42396,1/27/2016,ATL,TRUE,LAC,1,2016,47,1,0,1,-2,83,85,33,79,0.418,10,23,0.435,7,14,0.5,8,49,21,6,3,22,17,33,85,0.388,5,27,0.185,14,21,0.667,9,46,18,16,5,11,14
48ATL42397,1/28/2016,ATL,TRUE,IND,1,2016,48,0,1,0,-19,92,111,33,83,0.398,7,28,0.25,19,21,0.905,5,32,20,9,4,14,22,38,78,0.487,9,15,0.6,26,30,0.867,10,49,20,10,8,16,17
49ATL42400,1/31/2016,ATL,TRUE,MIA,1,2016,49,0,0,0,-18,87,105,27,70,0.386,5,22,0.227,28,32,0.875,2,31,13,10,3,17,23,39,81,0.481,5,20,0.25,22,26,0.846,10,47,21,10,4,18,23
50ATL42401,2/1/2016,ATL,TRUE,DAL,2,2016,50,1,1,1,15,112,97,42,80,0.525,14,35,0.4,14,19,0.737,5,50,29,2,6,15,25,31,85,0.365,7,26,0.269,28,38,0.737,10,37,14,5,2,6,18
51ATL42403,2/3/2016,ATL,TRUE,PHI,2,2016,51,0,0,0,38,124,86,48,92,0.522,10,20,0.5,18,25,0.72,11,52,28,13,7,18,12,35,84,0.417,6,27,0.222,10,14,0.714,6,38,27,7,10,23,20
52ATL42405,2/5/2016,ATL,TRUE,IND,2,2016,52,1,0,0,6,102,96,39,76,0.513,10,27,0.37,14,20,0.7,3,32,29,10,5,15,16,38,91,0.418,13,31,0.419,7,9,0.778,19,53,23,6,4,19,18
53ATL42407,2/7/2016,ATL,TRUE,ORL,2,2016,53,0,0,0,-2,94,96,35,91,0.385,13,28,0.464,11,15,0.733,18,50,22,7,7,16,13,39,85,0.459,7,25,0.28,11,12,0.917,8,43,24,9,10,18,13
54ATL42408,2/8/2016,ATL,TRUE,ORL,2,2016,54,1,1,1,-7,110,117,43,92,0.467,12,29,0.414,12,20,0.6,8,47,31,9,4,14,20,46,93,0.495,9,29,0.31,16,22,0.727,6,47,37,11,8,13,22
55ATL42410,2/10/2016,ATL,TRUE,CHI,2,2016,55,0,0,0,23,113,90,43,90,0.478,13,33,0.394,14,15,0.933,11,46,25,16,7,12,14,38,86,0.442,5,14,0.357,9,12,0.75,11,45,21,7,3,18,17
56ATL42419,2/19/2016,ATL,TRUE,MIA,2,2016,56,1,0,0,-4,111,115,41,87,0.471,16,36,0.444,13,13,1,8,42,27,7,4,21,23,44,88,0.5,8,20,0.4,19,28,0.679,10,46,27,13,1,14,12
57ATL42420,2/20/2016,ATL,TRUE,MIL,2,2016,57,1,1,1,-8,109,117,44,106,0.415,9,41,0.22,12,18,0.667,10,49,31,11,8,16,27,46,104,0.442,3,17,0.176,22,32,0.688,17,65,23,12,10,17,21
58ATL42422,2/22/2016,ATL,TRUE,GSW,2,2016,58,1,0,0,-10,92,102,36,86,0.419,10,34,0.294,10,16,0.625,8,47,23,7,7,17,17,39,89,0.438,14,45,0.311,10,12,0.833,6,43,30,14,8,13,17
59ATL42426,2/26/2016,ATL,TRUE,CHI,2,2016,59,1,0,0,15,103,88,37,89,0.416,7,34,0.206,22,24,0.917,13,48,28,14,11,11,21,32,88,0.364,5,20,0.25,19,22,0.864,17,49,19,3,2,20,20
60ATL42428,2/28/2016,ATL,TRUE,CHO,2,2016,60,1,0,0,11,87,76,38,77,0.494,8,17,0.471,3,5,0.6,6,48,29,4,5,15,19,27,81,0.333,7,32,0.219,15,23,0.652,10,41,16,7,4,6,12
61ATL42430,3/1/2016,ATL,TRUE,GSW,3,2016,61,0,0,0,-4,105,109,37,80,0.463,12,33,0.364,19,24,0.792,7,42,25,9,5,17,17,41,103,0.398,12,36,0.333,15,17,0.882,18,51,28,11,3,11,22
62ATL42433,3/4/2016,ATL,TRUE,LAL,3,2016,62,0,0,0,29,106,77,37,68,0.544,13,28,0.464,19,26,0.731,3,39,31,6,8,10,18,29,85,0.341,5,27,0.185,14,20,0.7,17,46,19,5,1,10,16
63ATL42434,3/5/2016,ATL,TRUE,LAC,3,2016,63,0,1,0,10,107,97,40,89,0.449,10,27,0.37,17,20,0.85,10,53,26,9,3,18,26,34,79,0.43,12,32,0.375,17,28,0.607,6,41,22,10,10,18,20
64ATL42437,3/8/2016,ATL,TRUE,UTA,3,2016,64,0,0,0,7,91,84,38,80,0.475,8,25,0.32,7,14,0.5,4,41,15,9,4,16,19,30,86,0.349,7,26,0.269,17,23,0.739,15,54,16,10,4,20,14
65ATL42439,3/10/2016,ATL,TRUE,TOR,3,2016,65,0,0,0,-8,96,104,35,82,0.427,7,23,0.304,19,27,0.704,6,33,17,8,5,11,24,38,82,0.463,7,24,0.292,21,29,0.724,11,48,16,6,3,13,24
66ATL42441,3/12/2016,ATL,TRUE,MEM,3,2016,66,1,0,1,12,95,83,36,84,0.429,11,34,0.324,12,17,0.706,8,47,27,9,12,11,14,33,95,0.347,6,23,0.261,11,14,0.786,20,58,15,10,5,16,14
67ATL42442,3/13/2016,ATL,TRUE,IND,3,2016,67,1,1,1,29,104,75,40,85,0.471,15,30,0.5,9,10,0.9,9,50,27,11,6,15,13,33,87,0.379,5,24,0.208,4,7,0.571,7,38,24,9,5,16,14
68ATL42445,3/16/2016,ATL,TRUE,DET,3,2016,68,0,0,0,4,118,114,39,89,0.438,12,34,0.353,28,34,0.824,8,46,25,10,3,12,26,39,84,0.464,8,25,0.32,28,39,0.718,9,48,23,3,4,13,25
69ATL42446,3/17/2016,ATL,TRUE,DEN,3,2016,69,1,1,0,18,116,98,40,80,0.5,12,26,0.462,24,28,0.857,7,40,32,5,8,12,16,39,87,0.448,6,22,0.273,14,17,0.824,9,39,22,6,4,14,22
70ATL42448,3/19/2016,ATL,TRUE,HOU,3,2016,70,1,0,1,12,109,97,44,88,0.5,14,38,0.368,7,12,0.583,9,40,32,12,6,16,20,33,84,0.393,5,23,0.217,26,31,0.839,15,51,15,11,3,17,17
71ATL42450,3/21/2016,ATL,TRUE,WAS,3,2016,71,1,0,0,-15,102,117,38,78,0.487,13,33,0.394,13,17,0.765,2,33,23,5,6,14,15,46,91,0.505,13,25,0.52,12,20,0.6,9,44,27,10,3,9,17
72ATL42452,3/23/2016,ATL,TRUE,WAS,3,2016,72,0,0,0,21,122,101,45,84,0.536,17,42,0.405,15,22,0.682,7,41,32,10,5,16,17,39,92,0.424,12,30,0.4,11,12,0.917,10,43,25,7,2,18,22
73ATL42454,3/25/2016,ATL,TRUE,MIL,3,2016,73,1,0,0,11,101,90,41,97,0.423,5,32,0.156,14,17,0.824,17,45,26,10,6,11,21,35,84,0.417,3,13,0.231,17,26,0.654,16,49,16,4,9,15,16
74ATL42455,3/26/2016,ATL,TRUE,DET,3,2016,74,0,1,1,17,112,95,43,95,0.453,13,34,0.382,13,14,0.929,5,39,34,6,7,4,21,34,88,0.386,7,29,0.241,20,28,0.714,14,53,25,2,4,11,14
75ATL42457,3/28/2016,ATL,TRUE,CHI,3,2016,75,0,0,0,2,102,100,36,85,0.424,5,22,0.227,25,28,0.893,7,48,22,4,13,8,13,40,106,0.377,9,22,0.409,11,15,0.733,18,58,22,4,5,7,17
76ATL42459,3/30/2016,ATL,TRUE,TOR,3,2016,76,0,0,0,-8,97,105,37,83,0.446,14,33,0.424,9,13,0.692,11,44,24,3,7,18,19,36,80,0.45,11,23,0.478,22,28,0.786,8,44,26,14,4,11,19
77ATL42461,4/1/2016,ATL,TRUE,CLE,4,2016,77,1,0,1,-2,108,110,38,95,0.4,9,30,0.3,23,26,0.885,5,48,25,5,8,15,27,39,98,0.398,12,38,0.316,20,31,0.645,11,57,27,9,6,12,23
78ATL42465,4/5/2016,ATL,TRUE,PHO,4,2016,78,1,0,0,13,103,90,39,95,0.411,11,34,0.324,14,19,0.737,13,50,26,16,3,16,21,30,81,0.37,12,31,0.387,18,30,0.6,11,51,19,13,4,24,19
79ATL42467,4/7/2016,ATL,TRUE,TOR,4,2016,79,1,0,0,8,95,87,33,76,0.434,12,32,0.375,17,21,0.81,5,41,23,4,12,13,19,32,84,0.381,8,21,0.381,15,20,0.75,8,46,16,10,4,11,16
80ATL42469,4/9/2016,ATL,TRUE,BOS,4,2016,80,1,0,1,11,118,107,46,88,0.523,17,33,0.515,9,11,0.818,5,44,31,10,10,17,22,40,90,0.444,11,28,0.393,16,24,0.667,10,40,26,10,6,15,21
81ATL42471,4/11/2016,ATL,TRUE,CLE,4,2016,81,0,0,0,-15,94,109,39,87,0.448,8,30,0.267,8,15,0.533,10,42,23,8,6,15,18,40,83,0.482,11,29,0.379,18,20,0.9,9,47,17,9,4,15,14
82ATL42473,4/13/2016,ATL,TRUE,WAS,4,2016,82,0,0,0,-11,98,109,32,81,0.395,11,29,0.379,23,31,0.742,9,47,22,13,5,22,21,42,88,0.477,9,28,0.321,16,30,0.533,11,51,25,14,4,19,22
1ATL42670,10/27/2016,ATL,TRUE,WAS,10,2016,1,1,0,0,15,114,99,44,88,0.5,12,26,0.462,14,18,0.778,14,52,28,13,7,21,19,40,94,0.426,6,20,0.3,13,18,0.722,12,40,25,14,4,19,20
2ATL42672,10/29/2016,ATL,TRUE,PHI,10,2016,2,0,0,0,32,104,72,42,85,0.494,5,20,0.25,15,23,0.652,6,47,31,11,7,12,14,28,80,0.35,5,18,0.278,11,15,0.733,4,39,16,9,5,20,20
3ATL42674,10/31/2016,ATL,TRUE,SAC,10,2016,3,1,0,0,11,106,95,33,79,0.418,11,30,0.367,29,47,0.617,17,43,24,11,6,13,20,36,75,0.48,10,23,0.435,13,19,0.684,6,38,26,10,6,19,34
4ATL42676,11/2/2016,ATL,TRUE,LAL,11,2016,4,1,0,1,-7,116,123,41,85,0.482,11,32,0.344,23,29,0.793,10,37,30,10,1,18,19,48,90,0.533,9,22,0.409,18,20,0.9,11,42,24,11,9,15,25
5ATL42678,11/4/2016,ATL,TRUE,WAS,11,2016,5,0,0,0,-3,92,95,32,83,0.386,5,25,0.2,23,36,0.639,10,47,22,12,3,18,24,31,80,0.388,5,20,0.25,28,35,0.8,11,46,13,7,3,19,23
6ATL42679,11/5/2016,ATL,TRUE,HOU,11,2016,6,1,1,0,15,112,97,45,85,0.529,8,20,0.4,14,24,0.583,13,44,29,17,6,19,13,37,85,0.435,12,36,0.333,11,13,0.846,12,43,22,9,7,26,26
7ATL42682,11/8/2016,ATL,TRUE,CLE,11,2016,7,0,0,0,4,110,106,41,81,0.506,11,29,0.379,17,24,0.708,11,50,22,1,4,19,21,37,99,0.374,11,42,0.262,21,25,0.84,13,39,21,12,1,6,20
8ATL42683,11/9/2016,ATL,TRUE,CHI,11,2016,8,1,1,0,8,115,107,42,83,0.506,9,20,0.45,22,27,0.815,13,48,24,8,7,21,20,41,91,0.451,9,27,0.333,16,21,0.762,8,31,24,14,3,13,21
9ATL42686,11/12/2016,ATL,TRUE,PHI,11,2016,9,1,0,1,21,117,96,48,95,0.505,13,32,0.406,8,14,0.571,15,52,31,10,6,16,14,36,83,0.434,11,29,0.379,13,20,0.65,10,39,21,14,4,19,20
10ATL42689,11/15/2016,ATL,TRUE,MIA,11,2016,10,0,0,1,3,93,90,37,80,0.463,6,17,0.353,13,19,0.684,6,35,18,14,4,19,13,36,89,0.404,7,23,0.304,11,14,0.786,17,48,13,11,7,23,23
11ATL42690,11/16/2016,ATL,TRUE,MIL,11,2016,11,1,1,0,7,107,100,35,72,0.486,10,32,0.313,27,31,0.871,3,39,29,6,8,16,17,39,98,0.398,8,32,0.25,14,18,0.778,15,47,25,9,2,14,25
12ATL42692,11/18/2016,ATL,TRUE,CHO,11,2016,12,0,0,0,-4,96,100,39,84,0.464,7,28,0.25,11,17,0.647,8,49,25,9,6,16,18,37,90,0.411,10,29,0.345,16,24,0.667,8,44,25,11,4,11,16
13ATL42694,11/20/2016,ATL,TRUE,NYK,11,2016,13,0,0,0,-10,94,104,34,85,0.4,6,21,0.286,20,29,0.69,14,48,17,7,6,13,15,42,88,0.477,10,27,0.37,10,14,0.714,11,50,21,8,1,15,23
14ATL42696,11/22/2016,ATL,TRUE,NOP,11,2016,14,1,0,0,-18,94,112,39,85,0.459,10,29,0.345,6,10,0.6,6,40,22,5,6,15,15,45,86,0.523,11,25,0.44,11,12,0.917,5,40,29,11,9,9,16
15ATL42697,11/23/2016,ATL,TRUE,IND,11,2016,15,0,1,0,11,96,85,36,85,0.424,5,20,0.25,19,22,0.864,17,56,17,11,7,21,18,34,84,0.405,7,27,0.259,10,14,0.714,7,37,16,15,5,18,20
16ATL42699,11/25/2016,ATL,TRUE,UTA,11,2016,16,0,0,0,-27,68,95,26,83,0.313,8,25,0.32,8,12,0.667,6,40,11,8,4,14,16,35,80,0.438,10,34,0.294,15,18,0.833,9,55,17,9,9,16,16
17ATL42701,11/27/2016,ATL,TRUE,LAL,11,2016,17,0,0,0,-15,94,109,39,88,0.443,12,35,0.343,4,10,0.4,7,38,25,5,6,12,19,42,95,0.442,8,20,0.4,17,20,0.85,15,53,20,7,2,9,15
18ATL42702,11/28/2016,ATL,TRUE,GSW,11,2016,18,0,1,0,-5,100,105,36,85,0.424,7,29,0.241,21,30,0.7,13,50,20,11,4,18,22,37,85,0.435,12,35,0.343,19,24,0.792,7,41,25,6,10,14,20
19ATL42704,11/30/2016,ATL,TRUE,PHO,11,2016,19,0,0,0,-2,107,109,45,89,0.506,9,25,0.36,8,10,0.8,7,40,20,9,6,20,22,40,89,0.449,10,21,0.476,19,25,0.76,13,41,15,11,4,15,17
20ATL42706,12/2/2016,ATL,TRUE,DET,12,2016,20,1,0,0,-36,85,121,32,88,0.364,6,24,0.25,15,20,0.75,6,32,22,6,2,7,12,48,89,0.539,17,29,0.586,8,12,0.667,11,54,28,4,3,15,15
21ATL42707,12/3/2016,ATL,TRUE,TOR,12,2016,21,0,1,1,-44,84,128,35,88,0.398,7,28,0.25,7,14,0.5,13,38,21,7,5,18,13,53,92,0.576,13,24,0.542,9,11,0.818,12,48,28,14,7,12,17
22ATL42709,12/5/2016,ATL,TRUE,OKC,12,2016,22,1,0,1,-3,99,102,34,77,0.442,7,22,0.318,24,32,0.75,7,36,26,13,3,18,24,37,80,0.463,10,31,0.323,18,28,0.643,8,43,26,9,5,19,27
23ATL42711,12/7/2016,ATL,TRUE,MIA,12,2016,23,1,0,1,8,103,95,43,88,0.489,4,19,0.211,13,15,0.867,14,47,27,9,9,14,20,34,80,0.425,11,27,0.407,16,20,0.8,8,33,20,6,6,16,16
24ATL42713,12/9/2016,ATL,TRUE,MIL,12,2016,24,0,0,0,4,114,110,40,84,0.476,12,34,0.353,22,29,0.759,9,46,32,7,8,17,11,44,94,0.468,12,28,0.429,10,14,0.714,9,43,26,11,5,15,25
25ATL42717,12/13/2016,ATL,TRUE,ORL,12,2016,25,1,0,0,-11,120,131,45,89,0.506,11,28,0.393,19,21,0.905,13,45,29,6,4,15,16,51,87,0.586,15,34,0.441,14,20,0.7,5,28,36,8,5,9,17
26ATL42720,12/16/2016,ATL,TRUE,TOR,12,2016,26,0,0,0,4,125,121,46,86,0.535,11,25,0.44,22,32,0.688,15,44,26,6,6,14,22,47,86,0.547,10,21,0.476,17,26,0.654,8,28,20,7,5,9,27
27ATL42721,12/17/2016,ATL,TRUE,CHO,12,2016,27,1,1,1,-8,99,107,40,86,0.465,10,26,0.385,9,16,0.563,9,47,26,4,2,12,18,43,88,0.489,12,27,0.444,9,13,0.692,7,43,26,8,3,12,17
28ATL42723,12/19/2016,ATL,TRUE,OKC,12,2016,28,0,0,0,2,110,108,41,75,0.547,9,23,0.391,19,24,0.792,5,35,24,5,2,15,20,39,87,0.448,10,35,0.286,20,26,0.769,15,44,13,8,3,12,18
29ATL42725,12/21/2016,ATL,TRUE,MIN,12,2016,29,1,0,0,-8,84,92,34,82,0.415,7,26,0.269,9,13,0.692,8,35,19,9,8,10,15,35,83,0.422,9,29,0.31,13,14,0.929,15,52,21,6,6,17,11
30ATL42727,12/23/2016,ATL,TRUE,DEN,12,2016,30,0,0,0,1,109,108,37,86,0.43,8,25,0.32,27,33,0.818,9,40,26,10,4,8,25,37,78,0.474,8,25,0.32,26,35,0.743,7,46,27,3,7,15,29
31ATL42730,12/26/2016,ATL,TRUE,MIN,12,2016,31,0,0,1,-14,90,104,35,83,0.422,8,32,0.25,12,17,0.706,17,46,20,8,7,19,19,37,82,0.451,15,31,0.484,15,18,0.833,11,40,26,11,3,14,19
32ATL42732,12/28/2016,ATL,TRUE,NYK,12,2016,32,1,0,0,4,102,98,37,101,0.366,7,27,0.259,21,27,0.778,17,55,19,8,3,13,19,35,93,0.376,7,27,0.259,21,26,0.808,14,55,20,8,7,17,23
33ATL42734,12/30/2016,ATL,TRUE,DET,12,2016,33,1,0,0,7,105,98,39,88,0.443,8,26,0.308,19,25,0.76,12,44,29,10,2,15,21,35,84,0.417,9,31,0.29,19,21,0.905,14,43,22,9,7,18,24
34ATL42736,1/1/2017,ATL,FALSE,SAS,1,2017,34,1,0,0,2,114,112,42,92,0.457,14,28,0.5,16,27,0.593,11,46,25,6,6,11,21,42,90,0.467,9,27,0.333,19,22,0.864,9,47,27,5,6,12,21
35ATL42739,1/4/2017,ATL,FALSE,ORL,1,2017,35,0,0,0,19,111,92,44,81,0.543,10,19,0.526,13,18,0.722,3,39,27,12,3,12,12,37,86,0.43,9,28,0.321,9,10,0.9,10,40,19,9,6,17,17
36ATL42740,1/5/2017,ATL,FALSE,NOP,1,2017,36,0,1,0,5,99,94,38,90,0.422,9,23,0.391,14,17,0.824,12,55,23,9,6,14,14,34,93,0.366,15,35,0.429,11,14,0.786,15,52,19,8,4,15,18
37ATL42742,1/7/2017,ATL,FALSE,DAL,1,2017,37,0,0,0,15,97,82,30,74,0.405,11,22,0.5,26,32,0.813,6,47,19,8,1,10,15,32,82,0.39,9,36,0.25,9,10,0.9,6,41,18,7,3,14,25
38ATL42745,1/10/2017,ATL,FALSE,BRK,1,2017,38,0,0,0,20,117,97,44,92,0.478,7,23,0.304,22,38,0.579,15,53,25,11,12,12,17,35,87,0.402,10,29,0.345,17,23,0.739,14,48,22,5,4,17,24
39ATL42748,1/13/2017,ATL,FALSE,BOS,1,2017,39,1,0,0,-2,101,103,36,84,0.429,11,30,0.367,18,21,0.857,12,43,22,5,5,12,17,36,83,0.434,17,44,0.386,14,19,0.737,9,43,22,7,3,12,16
40ATL42750,1/15/2017,ATL,FALSE,MIL,1,2017,40,1,0,0,13,111,98,42,80,0.525,13,26,0.5,14,18,0.778,14,37,29,9,4,19,20,39,79,0.494,6,19,0.316,14,18,0.778,13,36,25,11,4,16,25
41ATL42751,1/16/2017,ATL,FALSE,NYK,1,2017,41,0,1,1,1,108,107,40,87,0.46,12,32,0.375,16,23,0.696,8,36,26,11,3,10,15,42,85,0.494,8,26,0.308,15,23,0.652,15,53,21,8,3,18,22
42ATL42753,1/18/2017,ATL,FALSE,DET,1,2017,42,0,0,0,-23,95,118,30,78,0.385,6,25,0.24,29,37,0.784,8,32,22,1,4,12,21,45,91,0.495,10,25,0.4,18,28,0.643,18,60,27,6,0,12,29
43ATL42755,1/20/2017,ATL,TRUE,CHI,1,2017,43,1,0,0,9,102,93,39,82,0.476,9,22,0.409,15,19,0.789,10,40,23,16,3,19,19,34,81,0.42,7,28,0.25,18,19,0.947,12,41,18,12,5,24,17
44ATL42756,1/21/2017,ATL,TRUE,PHI,1,2017,44,1,1,1,17,110,93,45,91,0.495,7,20,0.35,13,23,0.565,11,47,24,8,5,13,18,33,78,0.423,12,29,0.414,15,18,0.833,7,39,27,8,6,22,19
45ATL42758,1/23/2017,ATL,TRUE,LAC,1,2017,45,1,0,0,-10,105,115,37,88,0.42,9,29,0.31,22,26,0.846,8,40,28,8,2,8,17,42,84,0.5,14,24,0.583,17,22,0.773,10,46,23,4,8,11,19
46ATL42760,1/25/2017,ATL,TRUE,CHI,1,2017,46,0,0,1,5,119,114,43,83,0.518,17,30,0.567,16,19,0.842,6,39,29,5,5,13,20,43,94,0.457,8,27,0.296,20,26,0.769,12,41,18,6,5,6,16
47ATL42762,1/27/2017,ATL,TRUE,WAS,1,2017,47,1,0,0,-26,86,112,30,83,0.361,9,31,0.29,17,25,0.68,8,41,18,9,8,19,16,43,89,0.483,13,31,0.419,13,19,0.684,13,52,26,12,10,18,24
48ATL42764,1/29/2017,ATL,TRUE,NYK,1,2017,48,1,0,0,3,142,139,52,119,0.437,10,31,0.323,28,40,0.7,17,64,36,4,2,14,24,51,128,0.398,18,51,0.353,19,23,0.826,15,63,32,9,11,12,39
49ATL42767,2/1/2017,ATL,TRUE,MIA,2,2017,49,0,0,0,-23,93,116,34,86,0.395,7,26,0.269,18,21,0.857,9,43,13,10,6,15,14,45,93,0.484,12,32,0.375,14,19,0.737,10,47,23,10,11,12,18
50ATL42768,2/2/2017,ATL,TRUE,HOU,2,2017,50,0,1,0,5,113,108,44,85,0.518,8,30,0.267,17,23,0.739,8,56,26,8,5,20,20,35,93,0.376,13,51,0.255,25,33,0.758,7,37,19,11,4,9,20
51ATL42770,2/4/2017,ATL,TRUE,ORL,2,2017,51,1,0,1,27,113,86,41,78,0.526,10,28,0.357,21,27,0.778,10,48,28,8,2,15,20,27,78,0.346,7,27,0.259,25,28,0.893,7,33,17,8,4,13,19
52ATL42772,2/6/2017,ATL,TRUE,UTA,2,2017,52,1,0,0,-25,95,120,33,74,0.446,6,17,0.353,23,32,0.719,7,30,16,6,3,12,18,49,80,0.613,10,26,0.385,12,18,0.667,9,44,31,9,7,12,23
53ATL42774,2/8/2017,ATL,TRUE,DEN,2,2017,53,1,0,0,11,117,106,47,93,0.505,8,27,0.296,15,18,0.833,12,48,31,6,4,10,18,40,100,0.4,13,44,0.295,13,21,0.619,21,49,25,8,4,10,20
54ATL42776,2/10/2017,ATL,TRUE,SAC,2,2017,54,0,0,0,-1,107,108,36,71,0.507,11,30,0.367,24,31,0.774,3,37,19,6,5,16,17,38,80,0.475,18,36,0.5,14,21,0.667,8,39,27,12,2,18,27
55ATL42779,2/13/2017,ATL,TRUE,POR,2,2017,55,0,0,0,5,109,104,32,83,0.386,8,28,0.286,37,48,0.771,7,52,20,9,11,9,23,37,103,0.359,16,42,0.381,14,25,0.56,22,66,22,4,4,14,34
56ATL42781,2/15/2017,ATL,TRUE,LAC,2,2017,56,0,0,0,-15,84,99,32,79,0.405,7,26,0.269,13,19,0.684,10,45,20,5,1,20,13,37,79,0.468,14,37,0.378,11,12,0.917,5,40,24,18,3,16,17
57ATL42790,2/24/2017,ATL,TRUE,MIA,2,2017,57,1,0,0,-18,90,108,30,79,0.38,6,20,0.3,24,36,0.667,8,45,14,7,6,10,12,40,99,0.404,17,37,0.459,11,13,0.846,15,54,30,7,5,12,27
58ATL42791,2/25/2017,ATL,TRUE,ORL,2,2017,58,0,1,0,-19,86,105,32,85,0.376,8,25,0.32,14,26,0.538,12,48,21,4,4,17,19,37,81,0.457,8,27,0.296,23,24,0.958,7,47,21,11,8,13,23
